customer_id,customer_name,email,city,country,loyalty_status
10403,Charlie Lewis,nlee@example.com,London,UK,Gold
10404,Cameron Smith,leonrobinson@example.com,Glasgow,UK,Gold
10405,Suzanne Campbell,luke18@example.org,Leeds,UK,Bronze
10406,Frances Mason,stanleyclarke@example.org,Glasgow,UK,Bronze
10407,Graeme Ali,ybates@example.org,London,UK,Gold
10408,Lisa Kirby,gwilliamson@example.com,Leeds,UK,Silver
10409,Marcus Nash,patelchelsea@example.net,Glasgow,UK,Gold
10410,Mrs Dawn Simpson,pricelesley@example.net,Leeds,UK,Gold
10411,Dr Leigh Howard,stacey26@example.net,Manchester,UK,Silver
10412,Judith Davey,arthursmith@example.com,Manchester,UK,Bronze
10413,Victor Williams-Bowen,robinsonstanley@example.com,Glasgow,UK,Gold
10414,Dr Daniel Williams,molly74@example.com,Leeds,UK,Bronze
10415,Katherine Roberts-Burgess,chloe52@example.net,London,UK,Bronze
10416,Dr Bethany Farrell,tahmed@example.net,Glasgow,UK,Silver
10417,Brenda Jones,ingramjessica@example.net,Manchester,UK,Silver
10418,Steven Lynch,smithmohamed@example.org,Manchester,UK,Bronze
10419,Mrs Jessica Brown,gavin44@example.com,Glasgow,UK,Gold
10420,Martyn Miller,josephthomas@example.net,Leeds,UK,Bronze
10421,Shaun Anderson,dawsonrobert@example.net,Manchester,UK,Gold
10422,Jeremy Morris,bethgraham@example.net,Leeds,UK,Gold
10423,Trevor McLean,annette04@example.org,Manchester,UK,Silver
10424,Miss Joyce Walters,lynnhunt@example.org,Manchester,UK,Gold
10425,Dr Paul Webb,stokesgeorge@example.com,Birmingham,UK,Gold
10426,Anna Holmes,campbellcolin@example.net,Manchester,UK,Bronze
10427,James Slater,patelkate@example.com,London,UK,Silver
10428,Victor Whitehouse,ellishenry@example.net,Glasgow,UK,Gold
10429,Andrea Campbell,max42@example.com,Glasgow,UK,Gold
10430,Phillip Scott,gardinerfrederick@example.org,Leeds,UK,Silver
10431,Tony Evans,kennethmann@example.com,Manchester,UK,Bronze
10432,Mr Kieran Roberts,rnewton@example.org,London,UK,Silver
10433,Jay Smith,beverley76@example.org,Leeds,UK,Silver
10434,Mr Jonathan Lambert,scottneil@example.org,Birmingham,UK,Gold
10435,Michelle Jones,hugheskathleen@example.com,Leeds,UK,Gold
10436,Mrs Carolyn Shaw,smithkate@example.com,Leeds,UK,Bronze
10437,Lynda Bishop-Griffiths,burgessjames@example.com,Manchester,UK,Gold
10438,Katherine White,rskinner@example.net,Birmingham,UK,Gold
10439,Dr Callum Roberts,davidsonben@example.org,Leeds,UK,Silver
10440,Dr Brett Day,alexlee@example.com,London,UK,Gold
10441,Kevin Bailey,flynnfrancis@example.org,London,UK,Bronze
10442,Brandon McKenzie,pearsonnicholas@example.org,Glasgow,UK,Silver
10443,Andrew Short,jeffrey68@example.org,Birmingham,UK,Bronze
10444,Robert Lewis,colemankarl@example.net,Birmingham,UK,Silver
10445,Gillian Tucker,dale67@example.com,Glasgow,UK,Gold
10446,Glenn Payne,jbirch@example.net,Leeds,UK,Silver
10447,Gail Cross,sophie51@example.org,Birmingham,UK,Silver
10448,Leon Ellis,donald93@example.net,London,UK,Gold
10449,Dr Hilary Hayes,victor12@example.com,London,UK,Gold
10450,Lesley Gray,clifford75@example.net,Manchester,UK,Bronze
10451,Stuart Cooper,angeladavies@example.net,Birmingham,UK,Bronze
10452,Adrian Curtis-Turner,kimfoster@example.com,Leeds,UK,Gold
10453,Adam Stone,harrisonsean@example.com,Glasgow,UK,Gold
10454,Amanda Walker-Ryan,cooperlinda@example.net,Glasgow,UK,Gold
10455,Jenna White,abdul87@example.com,Leeds,UK,Silver
10456,Catherine Edwards-Moore,hancockjack@example.com,Manchester,UK,Silver
10457,Mary Wong,zwoods@example.org,Glasgow,UK,Silver
10458,John Gray,maria53@example.org,Birmingham,UK,Gold
10459,Karl Fletcher,robertsonruth@example.org,Manchester,UK,Bronze
10460,Georgina Jackson,peter83@example.com,Birmingham,UK,Gold
10461,Elizabeth Brooks,morganellie@example.net,London,UK,Silver
10462,Dylan Webster-Lawrence,oneillconnor@example.org,Manchester,UK,Silver
10463,Naomi Jones,smithcharlotte@example.org,Glasgow,UK,Gold
10464,Craig King,juliankhan@example.org,Manchester,UK,Gold
10465,Julia Lee,lloydannette@example.net,Manchester,UK,Silver
10466,Katie Kay,amber32@example.net,Manchester,UK,Silver
10467,Miss Angela Parkin,hporter@example.net,Manchester,UK,Silver
10468,Dr Brian Whittaker,marion19@example.com,Birmingham,UK,Gold
10469,Dennis White,gjones@example.com,London,UK,Silver
10470,Leon Sullivan-Wilkinson,joel31@example.org,Leeds,UK,Silver
10471,Kenneth Cooper,pottsduncan@example.net,Manchester,UK,Bronze
10472,Mrs Hazel White,sleach@example.net,Glasgow,UK,Gold
10473,Mr Bradley Pratt,griffithsbarry@example.net,Manchester,UK,Bronze
10474,Suzanne Roberts,oparry@example.net,Glasgow,UK,Bronze
10475,Joshua Holland,jake98@example.com,Birmingham,UK,Silver
10476,Dr Dale Randall,malcolm58@example.org,Glasgow,UK,Gold
10477,Susan Owen,lawrence28@example.com,Leeds,UK,Silver
10478,Alan Thomas,watsontom@example.org,London,UK,Gold
10479,Dr Gemma Chapman,gavin71@example.com,Glasgow,UK,Bronze
10480,Karen Lewis-Rowley,willismarc@example.com,Glasgow,UK,Gold
10481,Mr Malcolm Martin,cookeirene@example.com,London,UK,Silver
10482,Mrs Tina Holden,mollyking@example.net,Leeds,UK,Silver
10483,Kirsty Roberts,bernard25@example.com,Manchester,UK,Silver
10484,Mr Karl O'Brien,annette70@example.net,Glasgow,UK,Gold
10485,Matthew Todd,phillipallan@example.com,London,UK,Bronze
10486,Russell Morris-Byrne,laura58@example.com,Birmingham,UK,Bronze
10487,Joyce Griffiths,jenkinsemily@example.org,London,UK,Gold
10488,Dr Shane Thomas,xhammond@example.org,Birmingham,UK,Silver
10489,Ryan Hudson-Holland,clare88@example.net,Leeds,UK,Bronze
10490,Gemma Jackson,daniellecole@example.net,Manchester,UK,Silver
10491,Timothy Hall,georginaholden@example.com,London,UK,Gold
10492,Dr Jamie Morton,dean48@example.org,Glasgow,UK,Silver
10493,Eileen Davis,pwilson@example.net,Leeds,UK,Bronze
10494,Josh Lloyd,mohammad47@example.net,London,UK,Bronze
10495,Mr Rhys Briggs,wyattdean@example.net,Glasgow,UK,Silver
10496,Victor James,ianlee@example.org,London,UK,Gold
10497,Peter Lloyd,uthompson@example.com,Birmingham,UK,Silver
10498,Peter Cooper,bparsons@example.com,London,UK,Gold
10499,Mr Howard Bradley,jane72@example.net,London,UK,Silver
10500,Tracey Morgan,rachaelsims@example.com,London,UK,Bronze
10501,Ms Christine Gray,watsonaimee@example.org,Leeds,UK,Gold
10502,Dr Terence Hill,katherine52@example.org,London,UK,Gold
10503,Dr Ashley Ellis,kinghayley@example.net,Glasgow,UK,Gold
10504,Ashley Wilson,joshua45@example.com,Birmingham,UK,Bronze
10505,Mrs Katie Oliver,robertwilson@example.com,Birmingham,UK,Silver
10506,Dr Danielle Bailey,katie82@example.org,London,UK,Bronze
10507,Megan Lloyd-O'Brien,mosssharon@example.com,Leeds,UK,Gold
10508,Maurice Roberts-Nelson,uwright@example.net,Leeds,UK,Silver
10509,Amanda Jones,maureenlloyd@example.org,Glasgow,UK,Bronze
10510,Natasha Lawson,cameron62@example.com,London,UK,Gold
10511,Michael Ellis,ocooper@example.org,Birmingham,UK,Gold
10512,Lee Williams,leegriffiths@example.org,Leeds,UK,Bronze
10513,Alan Graham,rogerclark@example.net,London,UK,Bronze
10514,Mr Robin Riley,mclark@example.net,Leeds,UK,Bronze
10515,Bruce Evans,leonarddeborah@example.org,Leeds,UK,Gold
10516,Miss Vanessa Shepherd,keithstephens@example.org,Birmingham,UK,Bronze
10517,Albert Rice,scottcoleman@example.org,Manchester,UK,Gold
10518,Liam White,sfletcher@example.net,Glasgow,UK,Bronze
10519,Stacey Hall,hilary26@example.com,Glasgow,UK,Gold
10520,Pamela Smith,hardinggordon@example.com,Birmingham,UK,Gold
10521,Glen Bishop,kennethmarshall@example.net,Leeds,UK,Silver
10522,Ms Dorothy Cooper,christine80@example.com,London,UK,Bronze
10523,Naomi Ellis,stephanieperry@example.net,Leeds,UK,Bronze
10524,Mr Graham Middleton,ystephenson@example.net,Birmingham,UK,Gold
10525,Lynda Clark-Holmes,trevor33@example.net,Glasgow,UK,Gold
10526,Rosemary Sanderson,catherinepeters@example.com,Leeds,UK,Gold
10527,Mitchell Baker,shannon80@example.org,Glasgow,UK,Silver
10528,Stephen Stevens,ross52@example.com,London,UK,Silver
10529,Miss Claire Fox,damienwillis@example.org,Glasgow,UK,Gold
10530,Ross Brown,mistrygordon@example.com,Glasgow,UK,Bronze
10531,Tony Short,aakhtar@example.org,Manchester,UK,Bronze
10532,Amelia Khan,andrewwalker@example.net,Manchester,UK,Silver
10533,Jayne Adams,griffithsdawn@example.org,Manchester,UK,Silver
10534,Damien Morris,ashleigh50@example.net,Glasgow,UK,Gold
10535,Linda Power,billy70@example.org,Birmingham,UK,Bronze
10536,Ellie James,hartleycharlene@example.org,Glasgow,UK,Gold
10537,Patrick Davies,greenshane@example.net,Birmingham,UK,Silver
10538,Ian Rees-Daly,robinclark@example.net,Birmingham,UK,Bronze
10539,Jason Johnston,waynelewis@example.net,Manchester,UK,Bronze
10540,John Webb,leonard60@example.com,Leeds,UK,Silver
10541,Joan Walters,hartfrank@example.com,London,UK,Gold
10542,Arthur Fuller,vmiller@example.org,Manchester,UK,Gold
10543,Allan Evans,pharris@example.com,Manchester,UK,Bronze
10544,Victor Stone-White,gerald80@example.org,Leeds,UK,Silver
10545,Francis Bell,griffithskenneth@example.net,London,UK,Bronze
10546,Kim Gray-Mitchell,laurajones@example.org,Glasgow,UK,Silver
10547,Nicole Middleton,daviesdeborah@example.net,Glasgow,UK,Gold
10548,Mrs Kathryn Ferguson,jacobhancock@example.com,Manchester,UK,Silver
10549,Alison Phillips-Parkes,benjaminburns@example.net,London,UK,Gold
10550,Garry Green,bryangarner@example.com,Manchester,UK,Silver
10551,Dr Angela Jones,annshaw@example.com,Birmingham,UK,Bronze
10552,Frederick Hughes,kdennis@example.net,Manchester,UK,Gold
10553,Dr Katy Carr,terry24@example.net,Manchester,UK,Bronze
10554,Josephine Robinson,margaretwhite@example.com,Glasgow,UK,Bronze
10555,Danielle Birch,mjohnson@example.net,Glasgow,UK,Gold
10556,Marc Davies,mcleanjane@example.org,Glasgow,UK,Gold
10557,Mr Douglas Stephens,geoffrey78@example.com,Birmingham,UK,Bronze
10558,Ms Ann Wilson,maynatasha@example.com,Glasgow,UK,Bronze
10559,Miss Jill Smith,shaneford@example.org,London,UK,Bronze
10560,Ms Carole Bibi,elliecross@example.net,Leeds,UK,Bronze
10561,Amy Singh-Hughes,vwood@example.com,London,UK,Gold
10562,Dr Gemma Townsend,oliverread@example.net,London,UK,Gold
10563,Dr Amelia Evans,grahamsmith@example.com,Glasgow,UK,Bronze
10564,Natasha Johnson,georgiabutler@example.com,Leeds,UK,Silver
10565,Clare Norris-Green,bullmathew@example.net,Leeds,UK,Silver
10566,Brandon Price,billy23@example.org,Leeds,UK,Gold
10567,Dean Nolan,smithmohamed@example.com,Birmingham,UK,Bronze
10568,Peter Patel-Wright,rswift@example.net,Glasgow,UK,Bronze
10569,Martin Hall,francestaylor@example.net,Leeds,UK,Gold
10570,Lawrence Williams-Waters,singhliam@example.net,Birmingham,UK,Silver
10571,Luke White,josephwebb@example.net,Manchester,UK,Silver
10572,Amanda Anderson,tom98@example.com,Manchester,UK,Silver
10573,Hilary Knight,smithmarie@example.net,Birmingham,UK,Gold
10574,Dr Harry Ali,lawrence84@example.org,Birmingham,UK,Silver
10575,Georgina Lee-Harrison,waynejackson@example.com,Glasgow,UK,Gold
10576,Ms Hilary King,parkermegan@example.org,Glasgow,UK,Gold
10577,Sam Edwards,kieranelliott@example.net,Manchester,UK,Bronze
10578,Miss Jean Harrison,lward@example.com,Leeds,UK,Silver
10579,Nicholas Palmer,daviesjenna@example.org,Manchester,UK,Gold
10580,Miss Jenna Daniels,kking@example.org,Leeds,UK,Silver
10581,Dale Watson-Holmes,pcook@example.org,Leeds,UK,Silver
10582,Antony Evans,harrisonsarah@example.net,Glasgow,UK,Bronze
10583,Stephen Webster,ytaylor@example.net,London,UK,Silver
10584,Mr Oliver Stevens,crobinson@example.com,London,UK,Bronze
10585,Lynne Walker,hughesgail@example.com,Birmingham,UK,Gold
10586,Emily Sutton,kerryjackson@example.com,Glasgow,UK,Silver
10587,Jack Byrne,mistrymark@example.com,Leeds,UK,Gold
10588,Gareth North,patricia58@example.com,London,UK,Silver
10589,Barbara Cooper,shortgerald@example.com,Leeds,UK,Gold
10590,Mr Owen Jackson,james99@example.net,London,UK,Silver
10591,Malcolm Hurst-West,callumbarnes@example.org,London,UK,Silver
10592,Susan Foster,amanda45@example.net,London,UK,Silver
10593,Miss Kayleigh Hardy,owaters@example.org,Glasgow,UK,Silver
10594,Callum Whittaker,hollie20@example.com,Manchester,UK,Silver
10595,Chloe Jackson,jason03@example.org,Leeds,UK,Silver
10596,Mathew Lewis-Wilkinson,sfuller@example.com,Glasgow,UK,Silver
10597,Miss Zoe Robinson,pmorgan@example.net,Glasgow,UK,Silver
10598,Sarah Shepherd,xmartin@example.com,Glasgow,UK,Silver
10599,Linda Watson,jeanjohnson@example.net,Glasgow,UK,Gold
10600,Neil Flynn,bishopgrace@example.com,Glasgow,UK,Bronze
10601,Max Charlton-Wright,georgejones@example.net,Birmingham,UK,Silver
10602,Gavin Middleton-Woodward,daniel51@example.org,Leeds,UK,Bronze
10603,Rebecca Smith,danielmatthews@example.org,Glasgow,UK,Silver
10604,Jennifer Evans,joshwebb@example.com,Leeds,UK,Silver
10605,Ronald Buckley,heatherrussell@example.org,Birmingham,UK,Gold
10606,Joseph Wood,jordannash@example.com,Birmingham,UK,Gold
10607,Denis Mitchell-Kelly,aharris@example.net,Leeds,UK,Bronze
10608,Gerard Carr,ismith@example.net,London,UK,Gold
10609,Ronald Richards,bradleycharlene@example.net,Manchester,UK,Gold
10610,Darren Armstrong,lisa70@example.org,London,UK,Bronze
10611,Katy Clark,dominicbates@example.com,London,UK,Gold
10612,Eleanor Edwards,colemanhannah@example.com,London,UK,Silver
10613,Roy Morgan-Franklin,alexwallis@example.com,Glasgow,UK,Bronze
10614,Louis Marsh,katebailey@example.org,Birmingham,UK,Bronze
10615,Ms Hazel Smith,louis01@example.org,London,UK,Silver
10616,Sharon Ali,iainwebb@example.net,Birmingham,UK,Gold
10617,Molly Burton,hicksshaun@example.com,Leeds,UK,Bronze
10618,Lynda Begum,valerie25@example.org,Manchester,UK,Bronze
10619,Diana Hill,caroledoherty@example.net,Leeds,UK,Silver
10620,Maureen Scott,lawrence98@example.com,Leeds,UK,Silver
10621,Harry Hicks,areid@example.com,Glasgow,UK,Gold
10622,Donna Martin,waltersarthur@example.org,Manchester,UK,Bronze
10623,Eileen Woods-Burke,caroline20@example.com,Leeds,UK,Gold
10624,Colin Edwards-Evans,zhoughton@example.com,Leeds,UK,Gold
10625,Miss Elizabeth Green,vturner@example.com,Manchester,UK,Silver
10626,Dr Stuart Clarke,matthewkennedy@example.net,Manchester,UK,Bronze
10627,Dr Reece Walker,stonelydia@example.com,Leeds,UK,Bronze
10628,Ms Leah Finch,sbell@example.net,Manchester,UK,Bronze
10629,Kenneth Mistry-Edwards,dwatson@example.net,Leeds,UK,Silver
10630,Lee Woodward-Fraser,mandyahmed@example.net,Leeds,UK,Silver
10631,Ms Claire Middleton,joe93@example.net,Glasgow,UK,Silver
10632,Dr Jean Morris,pearcelouis@example.net,London,UK,Silver
10633,Mr Patrick Pollard,meganschofield@example.net,Leeds,UK,Silver
10634,Miss Tina Stephenson,bradshawstuart@example.com,Birmingham,UK,Bronze
10635,Dr Callum Morris,mauricejohn@example.net,London,UK,Gold
10636,Mr Graham Allen,jamesyvonne@example.net,London,UK,Bronze
10637,Laura Hall-Thompson,smithantony@example.com,London,UK,Gold
10638,Elliot Lloyd-Wilson,hudsonsian@example.com,Glasgow,UK,Silver
10639,Ross Scott-Akhtar,geraldclarke@example.org,Leeds,UK,Gold
10640,Peter Savage-Smith,ellissara@example.com,Glasgow,UK,Bronze
10641,Patrick Howard,cherylharrison@example.org,Leeds,UK,Bronze
10642,Vincent Richards,guy59@example.net,Glasgow,UK,Gold
10643,Dr Megan Phillips,jcollins@example.net,Glasgow,UK,Silver
10644,Lynn Butler,ejones@example.com,Birmingham,UK,Silver
10645,Ms Jacqueline Roberts,rebeccaarmstrong@example.net,Glasgow,UK,Bronze
10646,Dawn Fisher,jasoncurtis@example.com,Manchester,UK,Gold
10647,Leanne Rahman-Jones,judith12@example.net,Birmingham,UK,Silver
10648,Mr Gregory Begum,barnettbenjamin@example.net,Glasgow,UK,Silver
10649,Annette Harrison,lewis85@example.net,London,UK,Bronze
10650,Eleanor Hanson,dorothybaldwin@example.net,Manchester,UK,Silver
10651,Jean Thomas,carolconway@example.com,Manchester,UK,Gold
10652,Amanda Thompson-Fletcher,deniseconnor@example.net,Manchester,UK,Bronze
10653,Rachel Watkins-Wilkinson,liamconway@example.org,Birmingham,UK,Bronze
10654,Nathan Bruce,geoffreyjones@example.com,Glasgow,UK,Gold
10655,Marcus Mitchell,xbrown@example.org,Glasgow,UK,Bronze
10656,Jonathan Jones,amy35@example.org,London,UK,Silver
10657,David Robinson,stevensabbie@example.net,London,UK,Silver
10658,Harriet Bevan,janicecarr@example.net,Manchester,UK,Gold
10659,Yvonne Scott,kparker@example.com,London,UK,Silver
10660,Dorothy Ali,jameshiggins@example.com,Birmingham,UK,Gold
10661,Jemma Smith,stephenelliott@example.org,Glasgow,UK,Gold
10662,Chloe Smith,ijones@example.com,Manchester,UK,Silver
10663,Brenda Bradley-Thomas,hillmarcus@example.net,London,UK,Gold
10664,Jasmine White,terence65@example.net,Birmingham,UK,Silver
10665,Dylan Carr,alison90@example.net,Birmingham,UK,Bronze
10666,Tony Gregory,alexanderjordan@example.org,London,UK,Bronze
10667,Joanna Carroll-Griffiths,douglas52@example.org,Glasgow,UK,Gold
10668,Ross Poole,qcarr@example.net,London,UK,Silver
10669,Dr Phillip Burrows,charlenedavies@example.org,Manchester,UK,Silver
10670,Tom Young,carolekemp@example.org,London,UK,Bronze
10671,Mohamed Smith,joannahowarth@example.com,Birmingham,UK,Bronze
10672,Gillian James,jadegibbons@example.net,London,UK,Silver
10673,Stewart Hunt,ajohnson@example.net,Glasgow,UK,Gold
10674,Dr Joseph Wells,philliplawrence@example.net,Leeds,UK,Bronze
10675,Derek Richardson,bethanhyde@example.com,London,UK,Gold
10676,Ben Stokes,tphillips@example.org,Glasgow,UK,Gold
10677,Nigel Ellis,qjohnson@example.org,Glasgow,UK,Bronze
10678,Tina Lyons,hillsuzanne@example.org,Birmingham,UK,Gold
10679,Alexandra Johnson,xthomas@example.org,Glasgow,UK,Gold
10680,Gillian Moore-Cooke,xholland@example.com,Glasgow,UK,Silver
10681,Russell Ahmed,qharris@example.com,Glasgow,UK,Gold
10682,Allan Brown,jreynolds@example.com,Glasgow,UK,Silver
10683,Geraldine Davies,ssingh@example.org,Manchester,UK,Bronze
10684,Carl Horton,williamsroger@example.net,Manchester,UK,Bronze
10685,Michelle Cook,patricia54@example.com,Birmingham,UK,Silver
10686,Charlie Hussain,barlowclifford@example.com,London,UK,Bronze
10687,Dr Jordan Fox,mohammed55@example.org,Glasgow,UK,Gold
10688,Lawrence Andrews,msmith@example.org,London,UK,Gold
10689,Reece Spencer,bpage@example.org,London,UK,Gold
10690,Oliver Hamilton-Herbert,zcoleman@example.com,Birmingham,UK,Bronze
10691,Gregory Humphreys,jeffreyanderson@example.com,Glasgow,UK,Gold
10692,Allan Elliott,ylee@example.org,Glasgow,UK,Bronze
10693,Steven McDonald,jodiepotts@example.org,Leeds,UK,Gold
10694,Anne Cross,nicolesimpson@example.com,London,UK,Silver
10695,Marc Jones,naomi60@example.org,London,UK,Bronze
10696,Donna King,roytaylor@example.com,Manchester,UK,Bronze
10697,Suzanne Johnson,khill@example.net,Leeds,UK,Gold
10698,Natalie Jones,mariaward@example.com,Manchester,UK,Bronze
10699,Abdul Barton,rita59@example.com,Manchester,UK,Bronze
10700,Dr Billy Thompson,keithsmith@example.net,Manchester,UK,Silver
10701,Stephanie Perry,tinabirch@example.net,Birmingham,UK,Silver
10702,Stuart Foster,abbie51@example.org,Birmingham,UK,Gold
10703,Lynne Bryan,saundersdarren@example.com,Manchester,UK,Silver
10704,Ronald Day,amelia26@example.com,Leeds,UK,Gold
10705,Ms Hazel Bird,benjamin74@example.com,London,UK,Gold
10706,Conor Jones,edwardwhitehouse@example.com,Leeds,UK,Gold
10707,Mr Jack Scott,christopher25@example.com,Glasgow,UK,Bronze
10708,Jacob Wells,gemma07@example.org,Birmingham,UK,Silver
10709,Miss Carole Singh,qmorris@example.org,London,UK,Gold
10710,Mr Danny Price,mevans@example.net,London,UK,Silver
10711,Leon Scott,gerardwilson@example.net,Glasgow,UK,Gold
10712,Carolyn Clark,stevensdale@example.com,Glasgow,UK,Silver
10713,Eleanor Davey,hazelali@example.com,Manchester,UK,Silver
10714,Steven Dean,patriciaholmes@example.net,Birmingham,UK,Gold
